condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
idle,2082,44868648.671,44873991.212,45925224,1,false
idle,2083,44889489.157,44894285.248,45946040,1,false
idle,2084,44909769.169,44915368.731,45966304,1,false
idle,2085,44930665.635,44935392.499,45987180,1,false
idle,2086,44951731.551,44956025.128,46008224,1,false
idle,2087,44972507.244,44976116.986,46028980,1,false
idle,2088,44992615.772,44997111.965,46049064,1,false
idle,2089,45013688.357,45016975.227,46070120,1,false
idle,2090,45034192.567,45037498.362,46090604,1,false
idle,2091,45054956.178,45057922.782,46111352,1,false
idle,2092,45075130.875,45078764.329,46131500,1,false
idle,2093,45096257.041,45098928.549,46152592,1,false
idle,2094,45117151.193,45119346.615,46173492,1,false
idle,2095,45137750.629,45139864.881,46194064,1,false
idle,2096,45158051.806,45160284.316,46214340,1,false
idle,2097,45178499.420,45180793.363,46234768,1,false
idle,2098,45198991.727,45201269.847,46255244,1,false
idle,2099,45219476.164,45221675.887,46275704,1,false
idle,2100,45239888.391,45242261.612,46296120,1,false
idle,2101,45260464.235,45262686.278,46316656,1,false
idle,2102,45280873.091,45283202.750,46337076,1,false
idle,2103,45301349.127,45303650.059,46357500,1,false
idle,2104,45321855.881,45324142.951,46378044,1,false
idle,2105,45342348.292,45344741.987,46398456,1,false
idle,2106,45362903.184,45364973.690,46418996,1,false
idle,2107,45383136.161,45385434.438,46439212,1,false
idle,2108,45403605.624,45406043.873,46459652,1,false
idle,2109,45424240.481,45426556.204,46480272,1,false
idle,2110,45444738.022,45447040.269,46500748,1,false
idle,2111,45465245.033,45467502.642,46521232,1,false
idle,2112,45485714.234,45488040.199,46541684,1,false
idle,2113,45506482.894,45508823.543,46562436,1,false
idle,2114,45527234.067,45528977.771,46583160,1,false
idle,2115,45548205.481,45553552.911,46604116,1,false
idle,2116,45568743.688,45573930.517,46624636,1,false
idle,2117,45589128.492,45594358.342,46644992,1,false
idle,2118,45609550.483,45610879.515,46665400,1,false
idle,2119,45630083.696,45635548.362,46685912,1,false
idle,2120,45650741.404,45655883.762,46706556,1,false
idle,2121,45671079.036,45676332.400,46726868,1,false
idle,2122,45691805.150,45696835.148,46747576,1,false
idle,2123,45712071.482,45717427.589,46767824,1,false
idle,2124,45732635.346,45737775.521,46788364,1,false
idle,2125,45752958.899,45758065.197,46808668,1,false
idle,2126,45773238.031,45774457.379,46828928,1,false
idle,2127,45793645.453,45795085.567,46849320,1,false
idle,2128,45814265.316,45815510.099,46869912,1,false
idle,2129,45834668.298,45836004.308,46890304,1,false
idle,2130,45855460.259,45860696.073,46911064,1,false
idle,2131,45875896.681,45881056.952,46931496,1,false
idle,2132,45896285.045,45897430.764,46951856,1,false
idle,2133,45916619.878,45918001.704,46972168,1,false
idle,2134,45937288.506,45942443.449,46992820,1,false
idle,2135,45957649.987,45958864.463,47013168,1,false
idle,2136,45978071.747,45979423.353,47033560,1,false
idle,2137,45998621.946,45999917.797,47054088,1,false
idle,2138,46019129.066,46020450.725,47074580,1,false
idle,2139,46039640.369,46040677.079,47095068,1,false
idle,2140,46059855.983,46061241.784,47115316,1,false
idle,2141,46080423.521,46081644.792,47135812,1,false
idle,2142,46100835.196,46102107.116,47156268,1,false
idle,2143,46121268.762,46122595.137,47176616,1,false
idle,2144,46141750.957,46143128.911,47197084,1,false
idle,2145,46162357.236,46163745.995,47217672,1,false
idle,2146,46182946.796,46184053.892,47238236,1,false
idle,2147,46203244.172,46204565.627,47258512,1,false
idle,2148,46223789.240,46225124.612,47279036,1,false
idle,2149,46244347.828,46245702.248,47299576,1,false
idle,2150,46264896.401,46266157.905,47320112,1,false
idle,2151,46285362.697,46286585.704,47340552,1,false
idle,2152,46305779.471,46307039.234,47360956,1,false
idle,2153,46326246.731,46327544.060,47381396,1,false
idle,2154,46346736.509,46347925.296,47401868,1,false
idle,2155,46367154.201,46368429.830,47422260,1,false
idle,2156,46387623.809,46388872.152,47442704,1,false
idle,2157,46408100.204,46409413.647,47463164,1,false
idle,2158,46428613.880,46429875.863,47483656,1,false
idle,2159,46449132.843,46450491.479,47504160,1,false
idle,2160,46470006.553,46475043.836,47525016,1,false
idle,2161,46490240.395,46495419.216,47545232,1,false
idle,2162,46510612.517,46511866.399,47565584,1,false
idle,2163,46531108.822,46532370.356,47586052,1,false
idle,2164,46551560.453,46552919.124,47606488,1,false
idle,2165,46572127.623,46577385.531,47627036,1,false
idle,2166,46592575.576,46593834.929,47647468,1,false
idle,2167,46613045.713,46614281.803,47667908,1,false
idle,2168,46633402.257,46634759.915,47688252,1,false
idle,2169,46653901.242,46655138.706,47708728,1,false
idle,2170,46674295.459,46675602.342,47729108,1,false
idle,2171,46694760.159,46696264.801,47749544,1,false
idle,2172,46715454.503,46716643.113,47770220,1,false
idle,2173,46735862.146,46737148.115,47790648,1,false
idle,2174,46756359.761,46757596.699,47811084,1,false
idle,2175,46776758.961,46777973.187,47831464,1,false
idle,2176,46797139.489,46798404.212,47851824,1,false
idle,2177,46817563.654,46818892.300,47872228,1,false
idle,2178,46838038.120,46839377.341,47892684,1,false
idle,2179,46858523.801,46859946.579,47913156,1,false
idle,2180,46879097.308,46880440.626,47933704,1,false
idle,2181,46899583.623,46900870.579,47954168,1,false
idle,2182,46920026.804,46921346.092,47974596,1,false
idle,2183,46940524.530,46941858.428,47995072,1,false
idle,2184,46961021.394,46962333.236,48015548,1,false
idle,2185,46981491.830,46982785.078,48036000,1,false
idle,2186,47001941.001,47003302.094,48056424,1,false
idle,2187,47022475.222,47023678.256,48076936,1,false
idle,2188,47042856.335,47044277.674,48097348,1,false
idle,2189,47063404.645,47064708.015,48117832,1,false
idle,2190,47083865.590,47085190.540,48138312,1,false
idle,2191,47104342.469,47105689.148,48158732,1,false
idle,2192,47124849.622,47126106.136,48179268,1,false
idle,2193,47145302.353,47146650.158,48199652,1,false
idle,2194,47165809.766,47167108.188,48220148,1,false
idle,2195,47186262.971,47187616.820,48240572,1,false
idle,2196,47206782.595,47208048.833,48261068,1,false
idle,2197,47227212.696,47228503.443,48281480,1,false
idle,2198,47247681.782,47249075.565,48301932,1,false
idle,2199,47268225.212,47269533.910,48322448,1,false
idle,2200,47288692.583,47290055.265,48342896,1,false
idle,2201,47309227.267,47310498.833,48363400,1,false
idle,2202,47329663.757,47330879.989,48383828,1,false
idle,2203,47350057.631,47351458.317,48404196,1,false
idle,2204,47370602.380,47371931.756,48424728,1,false
idle,2205,47391123.738,47392464.412,48445224,1,false
idle,2206,47411632.977,47412862.010,48465716,1,false
idle,2207,47432022.331,47433375.145,48486088,1,false
idle,2208,47452535.304,47453834.365,48506584,1,false
idle,2209,47472990.306,47474386.371,48527016,1,false
idle,2210,47493588.101,47494900.115,48547592,1,false
idle,2211,47514109.738,47515352.735,48568096,1,false
idle,2212,47534533.823,47535856.110,48588496,1,false
idle,2213,47555052.628,47556360.613,48609000,1,false
idle,2214,47575538.014,47576766.600,48629464,1,false
idle,2215,47595952.210,47597287.773,48649860,1,false
idle,2216,47616471.539,47617755.758,48670360,1,false
idle,2217,47636957.460,47638232.256,48690816,1,false
idle,2218,47657410.143,47658685.607,48711256,1,false
idle,2219,47677866.594,47679204.510,48731724,1,false
idle,2220,47698363.358,47699613.487,48752168,1,false
idle,2221,47718828.740,47720068.956,48772612,1,false
idle,2222,47739269.010,47740529.109,48793032,1,false
idle,2223,47759781.037,47761109.823,48813524,1,false
idle,2224,47780329.900,47781522.056,48834048,1,false
idle,2225,47800729.905,47801991.593,48854428,1,false
idle,2226,47821222.277,47822360.604,48874904,1,false
idle,2227,47841524.304,47842916.538,48895188,1,false
idle,2228,47862137.135,47863438.476,48915780,1,false
idle,2229,47882649.398,47883950.202,48936280,1,false
idle,2230,47903144.790,47904497.287,48956756,1,false
idle,2231,47923774.126,47928949.788,48977364,1,false
idle,2232,47944133.415,47945368.208,48997692,1,false
idle,2233,47964533.477,47965723.703,49018076,1,false
idle,2234,47984903.498,47986182.394,49038424,1,false
idle,2235,48005352.058,48006661.062,49058860,1,false
idle,2236,48025826.652,48027147.796,49079316,1,false
idle,2237,48046444.472,48047825.939,49099904,1,false
idle,2238,48067045.348,48068271.681,49120488,1,false
idle,2239,48087466.225,48088798.187,49140892,1,false
idle,2240,48108008.054,48109261.630,49161408,1,false
idle,2241,48128468.412,48129735.234,49181848,1,false
idle,2242,48148965.184,48150246.808,49202328,1,false
idle,2243,48169454.986,48170668.689,49222792,1,false
idle,2244,48189895.187,48191179.457,49243224,1,false
idle,2245,48210368.726,48211644.944,49263672,1,false
idle,2246,48230849.452,48232157.611,49284184,1,false
idle,2247,48251363.819,48252615.868,49304624,1,false
idle,2248,48271824.664,48273185.559,49325076,1,false
idle,2249,48292450.887,48297619.605,49345668,1,false
idle,2250,48312832.463,48318154.191,49366100,1,false
idle,2251,48333371.163,48338660.943,49386556,1,false
idle,2252,48353851.521,48359163.719,49407068,1,false
idle,2253,48374619.141,48379621.159,49427752,1,false
idle,2254,48394848.537,48400044.000,49448028,1,false
idle,2255,48415279.595,48420511.484,49468376,1,false
idle,2256,48435725.045,48440975.387,49488808,1,false
idle,2257,48456188.822,48457402.110,49509248,1,false
idle,2258,48476632.450,48477897.471,49529672,1,false
idle,2259,48497224.469,48502448.044,49550244,1,false
idle,2260,48517656.237,48523210.904,49570652,1,false
idle,2261,48538434.844,48543472.667,49591412,1,false
idle,2262,48558694.742,48563883.896,49611652,1,false
idle,2263,48579133.790,48584355.133,49632072,1,false
idle,2264,48599546.959,48600760.405,49652472,1,false
idle,2265,48620380.049,48625388.867,49673280,1,false
idle,2266,48640900.569,48645802.605,49693772,1,false
idle,2267,48661193.268,48666277.509,49714056,1,false
idle,2268,48681494.777,48687196.291,49734336,1,false
idle,2269,48701636.832,48703679.057,49754456,1,false
idle,2270,48722280.440,48723643.507,49775076,1,false
idle,2271,48742824.161,48744051.571,49795604,1,false
idle,2272,48763282.924,48764398.943,49816036,1,false
idle,2273,48783554.542,48785076.255,49836296,1,false
idle,2274,48804264.193,48805548.877,49856992,1,false
idle,2275,48824749.500,48826044.190,49877448,1,false
idle,2276,48845300.357,48846502.340,49897984,1,false
idle,2277,48865713.971,48866966.747,49918376,1,false
idle,2278,48886195.594,48887476.480,49938840,1,false
idle,2279,48906692.037,48907951.518,49959312,1,false
idle,2280,48927157.655,48928449.536,49979760,1,false
idle,2281,48947646.521,48948893.248,50000224,1,false
idle,2282,48968135.497,48969389.855,50020696,1,false
idle,2283,48988860.277,48993977.229,50041440,1,false
idle,2284,49009181.482,49014438.524,50061700,1,false
idle,2285,49029652.981,49034910.781,50082156,1,false
idle,2286,49050130.509,49055418.943,50102608,1,false
idle,2287,49070989.050,49075869.929,50123448,1,false
idle,2288,49091015.350,49092280.499,50143460,1,false
idle,2289,49111881.121,49116858.164,50164320,1,false
idle,2290,49132090.198,49137342.992,50184492,1,false
idle,2291,49152583.865,49157786.215,50204936,1,false
idle,2292,49173016.821,49178222.475,50225384,1,false
idle,2293,49193684.537,49198777.217,50246020,1,false
idle,2294,49213999.905,49219255.166,50266316,1,false
idle,2295,49234454.451,49239688.680,50286756,1,false
idle,2296,49254914.886,49260489.859,50307192,1,false
idle,2297,49276010.318,49280706.697,50328264,1,false
idle,2298,49296937.164,49301118.628,50349172,1,false
idle,2299,49317361.661,49321667.155,50369576,1,false
idle,2300,49337924.987,49342062.201,50390124,1,false
idle,2301,49358300.825,49362601.523,50410480,1,false
idle,2302,49378808.195,49383072.268,50430972,1,false
idle,2303,49399338.395,49403456.423,50451448,1,false
idle,2304,49419658.950,49423928.857,50471772,1,false
idle,2305,49440131.254,49444502.126,50492232,1,false
idle,2306,49460729.545,49464935.123,50512808,1,false
idle,2307,49481137.345,49485446.148,50533204,1,false
idle,2308,49501651.595,49505920.996,50553688,1,false
idle,2309,49522116.959,49526382.941,50574136,1,false
idle,2310,49542595.512,49546885.688,50594596,1,false
idle,2311,49563080.824,49567351.924,50615056,1,false
idle,2312,49583613.785,49587813.407,50635572,1,false
idle,2313,49604021.062,49608299.393,50655960,1,false
idle,2314,49624509.913,49628746.559,50676428,1,false
idle,2315,49644947.348,49649243.806,50696844,1,false
idle,2316,49665462.128,49669742.802,50717336,1,false
idle,2317,49685947.215,49690130.976,50737808,1,false
idle,2318,49706342.622,49710723.079,50758180,1,false
idle,2319,49726935.083,49731170.059,50778756,1,false
idle,2320,49747367.663,49751688.836,50799164,1,false
idle,2321,49767882.948,49772159.719,50819668,1,false
idle,2322,49788363.101,49792572.499,50840124,1,false
idle,2323,49808755.069,49813058.227,50860488,1,false
idle,2324,49829260.948,49833541.778,50880988,1,false
idle,2325,49849754.085,49854038.729,50901452,1,false
idle,2326,49870235.382,49874465.941,50921920,1,false
idle,2327,49890663.109,49894954.221,50942316,1,false
idle,2328,49911162.824,49915485.516,50962796,1,false
idle,2329,49931673.640,49935830.928,50983292,1,false
idle,2330,49952016.472,49956316.643,51003616,1,false
idle,2331,49972515.190,49976862.141,51024096,1,false
idle,2332,49993067.415,49997348.749,51044624,1,false
idle,2333,50013564.184,50017941.436,51065100,1,false
idle,2334,50034194.595,50038520.577,51085708,1,false
idle,2335,50054740.398,50058893.711,51106232,1,false
idle,2336,50075105.391,50079360.343,51126584,1,false
idle,2337,50095576.799,50099842.733,51147032,1,false
idle,2338,50116118.271,50120316.285,51167552,1,false
idle,2339,50136516.995,50140797.997,51187928,1,false
idle,2340,50157013.415,50161247.776,51208416,1,false
idle,2341,50177442.055,50181723.951,51228816,1,false
idle,2342,50198196.018,50202220.476,51249548,1,false
idle,2343,50218426.030,50222772.508,51269764,1,false
idle,2344,50238985.780,50243183.879,51290300,1,false
idle,2345,50259433.128,50263663.395,51310728,1,false
idle,2346,50279892.971,50284143.574,51331168,1,false
idle,2347,50300367.779,50304648.001,51351620,1,false
idle,2348,50320860.872,50325231.771,51372132,1,false
idle,2349,50341353.144,50345595.098,51392572,1,false
idle,2350,50361773.238,50366103.869,51412968,1,false
idle,2351,50382371.332,50386587.620,51433548,1,false
idle,2352,50402789.872,50407085.794,51453948,1,false
idle,2353,50423292.951,50427579.630,51474428,1,false
idle,2354,50443777.599,50448010.985,51494888,1,false
idle,2355,50464354.390,50468515.500,51515440,1,false
idle,2356,50484817.320,50488965.270,51535896,1,false
idle,2357,50505164.201,50509443.834,51556220,1,false
idle,2358,50525777.739,50529935.862,51576804,1,false
idle,2359,50546185.647,50550480.960,51597200,1,false
idle,2360,50566760.161,50571072.614,51617744,1,false
idle,2361,50587445.083,50591425.786,51638416,1,false
idle,2362,50607622.845,50611847.921,51658580,1,false
idle,2363,50628029.160,50632272.034,51678960,1,false
idle,2364,50648454.352,50652741.119,51699364,1,false
idle,2365,50668938.356,50673267.593,51719836,1,false
idle,2366,50689504.857,50693732.505,51740384,1,false
idle,2367,50709911.910,50714223.900,51760768,1,false
idle,2368,50730419.760,50734631.854,51781252,1,false
idle,2369,50750806.329,50755163.435,51801624,1,false
idle,2370,50771707.070,50775672.298,51822500,1,false
idle,2371,50791910.917,50796166.812,51842684,1,false
idle,2372,50812372.320,50816586.072,51863124,1,false
idle,2373,50832776.095,50837137.125,51883504,1,false
idle,2374,50853699.003,50857563.785,51904408,1,false
idle,2375,50873698.722,50878370.247,51924388,1,false
idle,2376,50893836.024,50898539.656,51944576,1,false
idle,2377,50914746.707,50919319.565,51965396,1,false
idle,2378,50935814.504,50939508.697,51986452,1,false
idle,2379,50955951.030,50960035.365,52006564,1,false
idle,2380,50976549.021,50980444.404,52027136,1,false
idle,2381,50996853.095,51000938.308,52047464,1,false
idle,2382,51017381.599,51021398.468,52067932,1,false
idle,2383,51037899.480,51042255.070,52088428,1,false
idle,2384,51058794.185,51062529.996,52109304,1,false
idle,2385,51079738.055,51082824.257,52130228,1,false
idle,2386,51100017.936,51103290.393,52150488,1,false
idle,2387,51120479.635,51123745.311,52170936,1,false
idle,2388,51140940.881,51144255.024,52191372,1,false
idle,2389,51161431.298,51164752.288,52211844,1,false
idle,2390,51181943.484,51185227.683,52232332,1,false
idle,2391,51202396.126,51205712.079,52252772,1,false
idle,2392,51222925.527,51226178.403,52273272,1,false
idle,2393,51243336.891,51246748.897,52293672,1,false
idle,2394,51263922.884,51267140.722,52314228,1,false
